select count(*) count, x_WdID, x_Wd, json_group_array(x_SID) sids, json_group_array(x_SoundFile) files, x_Ex from (select x.WdID x_WdID, x.Wd x_Wd, x.SID x_SID, x.SoundFile x_SoundFile, x.Ex x_Ex, x.IPA x_IPA, x.Trs x_Trs, hx.Ex hxEx from examples as x left join headword_exs as hx on x_Ex = hx.Ex and x_WdID = hx.WdID) where x_SoundFile <> 'x' and hxEx is not null group by x_WdID, x_Ex having count > 1 order by count desc, x_WdID asc, x_SID asc;
2	1030	ア⸢バッカイルン	[1782,1782]	["htm_1782.wav","htm_1782.wav"]	ア⸢バッカイヤー⸣　ミサムヌ
2	1191	⸣アミ	[2000,2000]	["htm_2000.wav","htm_2000.wav"]	ア⸢ミ⸣ヌ　⸣フーン
2	1191	⸣アミ	[2001,2001]	["htm_2001.wav","htm_2001.wav"]	⸣アメー　⸢ホー⸣ヌ
2	1206	ア⸢ム⸣サン	[2019,2019]	["htm_2019.wav","htm_2019.wav"]	ア⸢ムサ⸣ヌ　ウ⸢キララ⸣ヌ
2	1554	イ⸢ルン	[2479,2479]	["htm_2479.wav","htm_2479.wav"]	イ⸢レー⸣　ミサムヌ
2	1670	⸢イシゥ⸣カーン	[2685,2685]	["htm_2685.wav","htm_2685.wav"]	⸢シンダイ　イシゥ⸣カー　⸣ナルン
2	1708	イ⸢ジフズン	[2775,2775]	["htm_2775.wav","htm_2775.wav"]	⸢マー⸣ビン　イ⸢ジフジェー⸣　ミサムヌ
2	1708	イ⸢ジフズン	[2776,2776]	["htm_2776.wav","htm_2776.wav"]	イ⸢ジフジ⸣バ
2	1833	⸢イスクン	[2939,2939]	["htm_2939.wav","htm_2939.wav"]	シ⸢グトゥ　イスクン
2	1833	⸢イスクン	[2942,2942]	["htm_2942.wav","htm_2942.wav"]	⸢マー⸣ビン　⸢イシケー⸣　ミサムヌ
2	1852	イ⸢ズヌ⸣ミー	[2969,2969]	["htm_2969.wav","htm_2969.wav"]	⸢パン⸣ヌ　⸣アドゥナー　イ⸢ズヌミー⸣ヌ　⸣ンジティ　⸣ヤミ　ア⸢ラカラ⸣ヌ
2	1881	イ⸢タンダ⸣ムヌ	[3016,3016]	["htm_3016.wav","htm_3016.wav"]	イ⸢タンダ⸣ムノー　⸢ダイ⸣　タ⸢カー⸣ン
2	2175	イ⸢ラムティ	[3407,3407]	["htm_3407.wav","htm_3407.wav"]	イ⸢ラムティプス
2	2248	⸣イン	[3537,3537]	["htm_3537.wav","htm_3537.wav"]	⸢イン⸣ディマリ
2	2248	⸣イン	[3539,3539]	["htm_3539.wav","htm_3539.wav"]	⸢イン⸣ディ　⸣プソー　⸢イン⸣ヌ　⸣バタ
2	2671	⸢ウシ⸣トゥ	[4465,4465]	["htm_4465.wav","htm_4465.wav"]	ク⸢レー⸣　バー　⸢ウシ⸣トゥ
2	2882	⸢ウッカイ⸣スン	[4953,4953]	["htm_4953.wav","htm_4953.wav"]	⸢ウッカイ⸣シェー　⸣ミサムヌ
2	2882	⸢ウッカイ⸣スン	[4954,4954]	["htm_4954.wav","htm_4954.wav"]	⸢ウッカイ⸣シバ
2	2902	ウ⸢ツァバナ⸣クン	[5009,5009]	["htm_5009.wav","htm_5009.wav"]	ウ⸢ツァバナ⸣ケー　⸣ミサムヌ
2	2919	⸣ウトゥン	[5084,5084]	["htm_5084.wav","htm_5084.wav"]	⸢キーヌ⸣　ウイラ　⸣ウトゥン
2	3054	ウ⸢バウン	[5343,5343]	["htm_5343.wav","htm_5343.wav"]	プ⸢ス⸣　ウ⸢バウン
2	3054	ウ⸢バウン	[5344,5344]	["htm_5344.wav","htm_5344.wav"]	プ⸢ス⸣　ウ⸢バーヌ
2	3236	⸣ウマ	[5556,5556]	["htm_5556.wav","htm_5556.wav"]	ウ⸢マ⸣ル　マ⸢シ
2	3472	ウ⸢ラ⸣スン	[6021,6021]	["htm_6021.wav","htm_6021.wav"]	ウ⸢ラサ⸣ヌ
2	3713	⸣ガイ	[6532,6532]	["htm_6532.wav","htm_6532.wav"]	⸢イー⸣ガイ
2	3749	⸢ガーズー⸣ワン	[6611,6611]	["htm_6611.wav","htm_6611.wav"]	ク⸢ヌ⸣　ッ⸢ふァー⸣　イッ⸢ケン　ガーズー⸣ワン
